product_name,product_code,category_main,category_mid,category_sub,full_path,price_original,price_discounted,brand,discount_pct,price_anomaly,ever_purchased
Kozel Pudriyer Ponponu 16,105071,Makyaj,,Makyaj Aksesuarları,Makyaj > Makyaj Aksesuarları,25.0,25.0,Kozel,0.0,False,False
Cire Aseptine Zeytinyağlı Nemlendirici Bakım Kremi 100 Ml Kavanoz,103316,Cilt Bakım,Nemlendirici,Gündüz Kremi,Cilt Bakım > Nemlendirici > Gündüz Kremi,25.42,15.25,Cire Aseptine,40.0,False,False
Dalin Badem Özlü Kolay Tarama Spreyi 50 Ml,114234,Saç Bakım,Saç Şekillendirici,Saç Spreyi,Saç Bakım > Saç Şekillendirici > Saç Spreyi,25.62,20.5,Dalin,20.0,False,False
Axe Wax Signature Saç Şekillendirici 75 Ml,88297,Saç Bakım,Saç Şekillendirici,Wax,Saç Bakım > Saç Şekillendirici > Wax,25.75,20.6,Axe,20.0,False,False
Axe Wax Urban Saç Şekillendirici 75 Ml,88298,Saç Bakım,Saç Şekillendirici,Wax,Saç Bakım > Saç Şekillendirici > Wax,25.75,20.6,Axe,20.0,False,False
Sesu Ağda Bezi 10'lu,24555,Kişisel Bakım,Epilasyon Ürünleri,Ağda Malzemeleri,Kişisel Bakım > Epilasyon Ürünleri > Ağda Malzemeleri,26.36,13.18,Sesu,50.0,False,False
Uni Care Kulak Çubuğu 100'lü,11157,Kişisel Bakım,,Sağlık Ürünleri,Kişisel Bakım > Sağlık Ürünleri,26.58,13.29,Uni,50.0,False,False
Flormar Style Matic Eyeliner Göz Kalemi S03 Violet Avenue,766-453,Makyaj,Göz,Eyeliner,Makyaj > Göz > Eyeliner,26.66,23.99,Flormar,10.0,False,False
Flormar Style Matic Eyeliner Göz Kalemi S07 Starry Clouds,766-617,Makyaj,Göz,Eyeliner,Makyaj > Göz > Eyeliner,26.66,23.99,Flormar,10.0,False,False
Flormar Style Matic Eyeliner Göz Kalemi S08 Serious Green,766-648,Makyaj,Göz,Eyeliner,Makyaj > Göz > Eyeliner,26.66,23.99,Flormar,10.0,False,False
Flormar Style Matic Eyeliner Göz Kalemi S09 White Frost,766-672,Makyaj,Göz,Eyeliner,Makyaj > Göz > Eyeliner,26.66,23.99,Flormar,10.0,False,False
Beauty Care 834 Makyaj Temizleme Pamuğu 80'li,107564,Makyaj,,Makyaj Aksesuarları,Makyaj > Makyaj Aksesuarları,26.7,17.36,Beauty Care,35.0,False,False
Elite Lady Pump E Vitaminli Aseton 200 Ml,121378,Makyaj,Tırnak,Aseton,Makyaj > Tırnak > Aseton,27.08,27.08,Elite Lady,0.0,False,False
Elite Lady Pump B5 Vitaminli Aseton 200 Ml,121380,Makyaj,Tırnak,Aseton,Makyaj > Tırnak > Aseton,27.08,27.08,Elite Lady,0.0,False,False
Scholl Velvet Smooth Elektronik Tırnak Bakım Seti Yedek 3'lü,89178,Kişisel Bakım,,Tırnak Bakım,Kişisel Bakım > Tırnak Bakım,27.49,19.24,Scholl,30.0,False,False
Schwarzkopf Igora Royal Saç Boyası 3.0 Koyu Kahve,921-1270,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 3.65 Koyu Kahve Altın Kestane,921-1433,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 4.5 Altın Kahve,921-1685,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 4.68 Kahve Kızıl Kestane,921-1724,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 4.99 Yoğun Viole Kahve,921-1766,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 5.0 Açık Kahve,921-1840,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 5.4 Açık Kahve Bej,921-1899,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 5.7 Bakır Açık Kahve,921-1932,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 5.88 Yoğun Kızıl Açık Kahve,921-1947,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 5.99 Yoğun Viole Açık Kahve,921-1956,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 6.12 Koyu Kumral Sandre Küllü,921-2044,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 6.4 Koyu Kumral Bej,921-2064,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 6.5 Altın Koyu Kumral,921-2077,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 6.6 Koyu Kumral Kestane,921-2085,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 6.63 Koyu Kumral Mat Çikolata,921-2090,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 6.65 Koyu Kumral Altın Kestane,921-2092,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 6.77 Yoğun Bakır Koyu Kumral,921-2100,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 6.88 Yoğun Kızıl Koyu Kumral,921-2105,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 6.99 Yoğun Viole Koyu Kumral,921-2114,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 7.0 Kumral,921-2185,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 7.00 Ekstra Doğal Kumral,921-2189,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 7.55 Yoğun Altın Kumral,921-2219,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 7.57 Altın Bakır Kumral,921-2222,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 7.77 Yoğun Bakır Kumral,921-2241,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 8.0 Açık Kumral,921-2298,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 8.55 Yoğun Altın Açık Kumral,921-2336,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 8.65 Açık Kumral Altın Kestane,921-2340,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 9.5.1 İnci,921-2383,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 9.00 Yoğun Sarı,921-2395,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 9.4 Sarı Bej,921-2411,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 9.55 Sarı Yoğun Altın,921-2418,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 9.65 Çikolata Altın Sarı,921-2424,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 9.7 Sarı Bakır,921-2426,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 4.65 Kahve Altın Kestane,921-2891,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 5.1 Açık Kahve Sandre,921-2892,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 5.5 Altın Açık Kahve,921-2893,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 5.57 Altın Bakır Açık Kahve,921-2894,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 5.6 Açık Kahve Kestane,921-2895,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 5.63 Açık Kahve Mat Çikolata,921-2896,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 5.65 Açık Kahve Altın Kestane,921-2897,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 8.1 Küllü Açık Kumral,921-2898,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 8.11 Yoğun Küllü Açık Kumral,921-2899,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 8.4 Açık Kumral Bej,921-2900,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 0.88 Kızıl Yoğunlaştırıcı,921-656,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 1.0 Siyah,921-701,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 1.1 Mavi Siyah,921-703,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,27.5,27.5,Schwarzkopf Igora,0.0,False,False
Duru Kolonya Sprey Limon 150 Ml,123104,Parfüm,,Kolonya,Parfüm >Kolonya,27.92,19.54,Duru,30.0,False,False
Duru Kolonya Pet Şişe Limon 200 Ml,123105,Parfüm,,Kolonya,Parfüm >Kolonya,27.92,19.54,Duru,30.0,False,False
Lionesse Ayna 912 Çanta Aynası,91136,Makyaj,,Makyaj Aksesuarları,Makyaj > Makyaj Aksesuarları,28.7,14.35,Lionesse,50.0,False,False
Gliss Bio Tech Restore Güçlendirici Saç Bakım Parfümü 100 Ml,104879,Saç Bakım,Saç Bakım Ürünleri,Saç Parfümü,Saç Bakım > Saç Bakım Ürünleri > Saç Parfümü,29.08,18.91,Gliss,35.0,False,False
Biomagic Oksidasyon %9 30 Volume 90 Ml,128946,Saç Bakım,Saç Boyaları,Peroksitler,Saç Bakım > Saç Boyaları > Peroksitler,29.17,29.17,Oksidasyon,0.0,False,False
Biomagic Oksidasyon %6 20 Volume 90 Ml,128947,Saç Bakım,Saç Boyaları,Peroksitler,Saç Bakım > Saç Boyaları > Peroksitler,29.17,29.17,Oksidasyon,0.0,False,False
Schwarzkopf Igora Royal Absolutes Saç Boyası 4.60,919-1538,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,29.17,29.17,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Absolutes Saç Boyası 5.50,919-1807,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,29.17,29.17,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Absolutes Saç Boyası 5.60,919-1815,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,29.17,29.17,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Absolutes Saç Boyası 5.80,919-1824,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,29.17,29.17,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Absolutes Saç Boyası 6.50,919-1996,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,29.17,29.17,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Absolutes Saç Boyası 6.70,919-2007,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,29.17,29.17,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Absolutes Saç Boyası 6.80,919-2013,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,29.17,29.17,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Absolutes Saç Boyası 7.10,919-2138,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,29.17,29.17,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Absolutes Saç Boyası 7.40,919-2153,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,29.17,29.17,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Absolutes Saç Boyası 7.60,919-2166,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,29.17,29.17,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Absolutes Saç Boyası 7.70,919-2170,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,29.17,29.17,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Absolutes Saç Boyası 8.60,919-2289,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,29.17,29.17,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Absolutes Saç Boyası 9.10,919-2370,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,29.17,29.17,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Absolutes Saç Boyası 9.40,919-2380,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,29.17,29.17,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Absolutes Saç Boyası 9.50,919-2381,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,29.17,29.17,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Absolutes Saç Boyası 9.60,919-2384,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,29.17,29.17,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Saç Boyası 8.00 Ekstra Doğal Açık Kumral,922-2302,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,29.17,29.17,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Highlifts Saç Boyası 10.1 Ultra Sarı Sandre,922-2890,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,29.17,29.17,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Highlifts Saç Boyası 10.0 Ultra Sarı,922-751,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,29.17,29.17,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Highlifts Saç Boyası 12.0 Özel Açıcı Naturel,922-888,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,29.17,29.17,Schwarzkopf Igora,0.0,False,False
Schwarzkopf Igora Royal Highlifts Saç Boyası 12.2 Özel Açıcı Küllü,922-903,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,29.17,29.17,Schwarzkopf Igora,0.0,False,False
Okey Ver Coşkuyu Prezervatif 10'lu,79650,Kişisel Bakım,,Cinsel Sağlık Ürünleri,Kişisel Bakım > Cinsel Sağlık Ürünleri,29.55,19.21,Okey,35.0,False,False
Jagler Ekstra Parlak Saç Köpüğü 200 Ml,93516,Saç Bakım,Saç Şekillendirici,Saç Köpüğü,Saç Bakım > Saç Şekillendirici > Saç Köpüğü,29.96,23.97,Jagler,20.0,False,False
Jagler Ekstra Hacim Saç Köpüğü 200 Ml,93522,Saç Bakım,Saç Şekillendirici,Saç Köpüğü,Saç Bakım > Saç Şekillendirici > Saç Köpüğü,29.96,23.97,Jagler,20.0,False,False
Jagler Ekstra Güçlü Saç Köpüğü 200 Ml,95750,Saç Bakım,Saç Şekillendirici,Saç Köpüğü,Saç Bakım > Saç Şekillendirici > Saç Köpüğü,29.96,23.97,Jagler,20.0,False,False
Uni Baby Islak Bebek Havlusu Classic 56x5'li,104802,Bebek,Bebek Bakım Ürünleri,Islak Mendil,Bebek > Bebek Bakım Ürünleri > Islak Mendil,30.47,15.23,Uni,50.0,False,False
Flormar Stylematic Lipliner Dudak Kalemi SL02 Peach Pink,770-351,Makyaj,Dudak,Dudak Kalemi,Makyaj > Dudak > Dudak Kalemi,30.82,24.66,Flormar,20.0,False,False
Flormar Stylematic Lipliner Dudak Kalemi SL03 Pink,770-438,Makyaj,Dudak,Dudak Kalemi,Makyaj > Dudak > Dudak Kalemi,30.82,24.66,Flormar,20.0,False,False
Flormar Stylematic Lipliner Dudak Kalemi SL04 Peach Nude,770-504,Makyaj,Dudak,Dudak Kalemi,Makyaj > Dudak > Dudak Kalemi,30.82,24.66,Flormar,20.0,False,False
Flormar Stylematic Lipliner Dudak Kalemi SL05 Crımson,770-546,Makyaj,Dudak,Dudak Kalemi,Makyaj > Dudak > Dudak Kalemi,30.82,24.66,Flormar,20.0,False,False
Flormar Stylematic Lipliner Dudak Kalemi SL06 Violet,770-596,Makyaj,Dudak,Dudak Kalemi,Makyaj > Dudak > Dudak Kalemi,30.82,24.66,Flormar,20.0,False,False
Flormar Stylematic Lipliner Dudak Kalemi SL08 Rose,770-646,Makyaj,Dudak,Dudak Kalemi,Makyaj > Dudak > Dudak Kalemi,30.82,24.66,Flormar,20.0,False,False
Flormar Stylematic Lipliner Dudak Kalemi SL09 Chocolate,770-661,Makyaj,Dudak,Dudak Kalemi,Makyaj > Dudak > Dudak Kalemi,30.82,24.66,Flormar,20.0,False,False
Flormar Stylematic Lipliner Dudak Kalemi SL10 Vividd Red,770-737,Makyaj,Dudak,Dudak Kalemi,Makyaj > Dudak > Dudak Kalemi,30.82,24.66,Flormar,20.0,False,False
Flormar Stylematic Lipliner Dudak Kalemi SL11 Coconude,770-806,Makyaj,Dudak,Dudak Kalemi,Makyaj > Dudak > Dudak Kalemi,30.82,24.66,Flormar,20.0,False,False
Flormar Stylematic Lipliner Dudak Kalemi SL12 Nude,770-874,Makyaj,Dudak,Dudak Kalemi,Makyaj > Dudak > Dudak Kalemi,30.82,24.66,Flormar,20.0,False,False
Vital Colors Oksidan Losyon %9 60 Ml,37792,Saç Bakım,Saç Boyaları,Peroksitler,Saç Bakım > Saç Boyaları > Peroksitler,31.58,25.27,Vital,20.0,False,False
Vital Colors Krem Saç Boyası 3.0 Koyu Kahve,2108-1254,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,31.58,25.27,Vital,20.0,False,False
Vital Colors Krem Saç Boyası 3.65 Çikolata Kahve,2108-1261,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,31.58,25.27,Vital,20.0,False,False
Vital Colors Krem Saç Boyası 3.68,2108-1263,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,31.58,25.27,Vital,20.0,False,False
Vital Colors Krem Saç Boyası 4.0 Kahve,2108-1523,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,31.58,25.27,Vital,20.0,False,False
Vital Colors Krem Saç Boyası 5.60 Sıcak Çikolata,2108-1817,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,31.58,25.27,Vital,20.0,False,False
Vital Colors Krem Saç Boyası 5.80,2108-1824,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,31.58,25.27,Vital,20.0,False,False
Vital Colors Krem Saç Boyası 5.889 Şarap Kızılı,2108-1825,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,31.58,25.27,Vital,20.0,False,False
Vital Colors Krem Saç Boyası 6.3 Altın Kumral,2108-1983,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,31.58,25.27,Vital,20.0,False,False
Vital Colors Krem Saç Boyası 6.65 Dore Kahve,2108-1998,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,31.58,25.27,Vital,20.0,False,False
Vital Colors Krem Saç Boyası 6.66 Altın Çikolata,2108-2001,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,31.58,25.27,Vital,20.0,False,False
Vital Colors Krem Saç Boyası 7.1 Küllü Kumral,2108-2137,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,31.58,25.27,Vital,20.0,False,False
Vital Colors Krem Saç Boyası 7.554 Altın Karamel,2108-2161,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,31.58,25.27,Vital,20.0,False,False
Vital Colors Krem Saç Boyası 7.887 Ateş Kızılı,2108-2174,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları >Tüp Boyalar,31.58,25.27,Vital,20.0,False,False
Vital Colors Krem Saç Boyası 8.0 Açık Kumral,2108-2268,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,31.58,25.27,Vital,20.0,False,False
Vital Colors Krem Saç Boyası 8.77 Altın Tarçın Bakır,2108-2291,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,31.58,25.27,Vital,20.0,False,False
Vital Colors Krem Saç Boyası 9.0 Küllü Sarı,2108-2362,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,31.58,25.27,Vital,20.0,False,False
Vital Colors Krem Saç Boyası 9.11 Yoğun Küllü Platin,2108-2372,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,31.58,25.27,Vital,20.0,False,False
Vital Colors Krem Saç Boyası P11 Koyu Gümüş,2108-2710,Saç Bakım,Saç Boyaları,Tüp Boyalar,Saç Bakım > Saç Boyaları > Tüp Boyalar,31.58,25.27,Vital,20.0,False,False
