customer_id,total_orders,total_products_bought,total_spend_tl,tenure_bucket,est_returns,has_returned
T42161,1,1,2405.65,<1,0,False
T42163,3,3,12327.2,<1,0,False
T42165,2,2,10975.0,<1,0,False
T42166,3,8,5078.77,<1,0,False
T42168,1,1,5552.0,<1,0,False
T42170,3,5,9844.3,<1,0,False
T42171,2,3,4303.5,<1,0,False
T42172,3,3,7045.0,<1,0,False
T42174,1,1,4290.0,<1,0,False
T42180,1,4,4961.85,<1,0,False
T42181,2,15,3231.51,<1,0,False
T42182,1,3,3832.48,<1,0,False
T42183,1,4,4587.39,<1,0,False
T42184,1,1,5196.0,<1,0,False
T42185,1,5,2519.8,<1,0,False
T42189,1,1,424.95,<1,0,False
T42190,1,2,809.5,<1,0,False
T42191,1,1,2497.3,<1,0,False
T42193,3,3,10705.6,<1,0,False
T42196,2,13,1881.54,<1,0,False
T42197,1,1,265.01,<1,0,False
T42198,1,3,3454.9,<1,0,False
T42200,1,2,6360.0,<1,0,False
T42204,2,3,10574.0,<1,0,False
T42208,1,5,2134.75,<1,0,False
T42211,1,2,2919.15,<1,0,False
T42213,1,4,5955.0,<1,0,False
T42214,1,1,3055.0,<1,0,False
T42218,1,1,3160.3,<1,0,False
T42219,1,1,1617.0,<1,0,False
T42220,1,1,1079.4,<1,0,False
T42225,1,1,3770.0,<1,0,False
T42228,2,2,3349.5,<1,0,False
T42229,1,2,3411.2,<1,0,False
T42231,1,1,2243.8,<1,0,False
T42232,3,14,9694.7,<1,0,False
T42233,1,6,1035.86,<1,0,False
T42234,2,6,4462.75,<1,0,False
T42236,2,2,3827.35,<1,0,False
T42238,6,4,17002.8,<1,2,True
T42239,2,8,9167.0,<1,0,False
T42241,2,10,19007.5,<1,0,False
T42243,1,1,225.99,<1,0,False
T42246,3,7,5496.86,<1,0,False
T42248,1,1,5092.0,<1,0,False
T42250,5,9,7951.54,<1,0,False
T42251,1,3,1187.35,<1,0,False
T42253,1,3,909.88,<1,0,False
T42254,1,2,9366.0,<1,0,False
T42255,1,3,13709.5,<1,0,False
T42256,1,1,1137.5,<1,0,False
T42257,1,2,4704.0,<1,0,False
T42258,1,1,218.75,<1,0,False
T42259,1,1,3672.5,<1,0,False
T42260,2,7,7840.0,<1,0,False
T42261,3,3,17598.1,<1,0,False
T42264,1,4,10788.5,<1,0,False
T42270,1,1,949.5,<1,0,False
T42275,1,1,4039.75,<1,0,False
T42276,1,2,2697.5,<1,0,False
T42277,1,1,2432.3,<1,0,False
T42278,2,2,5841.3,<1,0,False
T42279,1,2,5989.75,<1,0,False
T42285,1,3,498.47,<1,0,False
T42286,1,1,465.0,<1,0,False
T42287,1,1,942.5,<1,0,False
T42297,1,2,1732.5,<1,0,False
T42298,1,1,399.95,<1,0,False
T42305,2,5,525.0,<1,0,False
T42306,1,2,1063.85,<1,0,False
T42307,2,3,740.76,<1,0,False
T42310,1,1,4745.0,<1,0,False
T42311,1,1,6435.0,<1,0,False
T42313,1,1,388.98,<1,0,False
T42314,1,2,1917.5,<1,0,False
T42316,1,2,2772.9,<1,0,False
T42318,1,1,4680.0,<1,0,False
T42319,1,2,2474.4,<1,0,False
T42320,1,1,4745.0,<1,0,False
T42321,2,3,6170.0,<1,0,False
T42322,1,1,3929.1,<1,0,False
T42324,1,4,3217.5,<1,0,False
T42325,1,1,2058.0,<1,0,False
T42327,2,2,10875.01,<1,0,False
T42330,1,1,1105.0,<1,0,False
T42331,2,2,8332.35,<1,0,False
T42333,1,1,3719.8,<1,0,False
T42334,1,1,1858.5,<1,0,False
T42336,1,4,438.58,<1,0,False
T42337,5,71,85718.75,<1,0,False
T42339,1,2,8135.0,<1,0,False
T42340,2,5,3932.5,<1,0,False
T42341,1,2,914.9,<1,0,False
T42342,1,2,7379.5,<1,0,False
T42343,1,8,589.91,<1,0,False
T42344,2,3,4576.5,<1,0,False
T42345,2,14,11775.59,<1,0,False
T42348,1,1,1877.2,<1,0,False
T42354,1,2,4485.0,<1,0,False
T42355,1,2,9800.5,<1,0,False
T42357,1,2,3680.0,<1,0,False
T42358,1,1,1472.0,<1,0,False
T42360,2,4,4729.74,<1,0,False
T42361,1,2,1199.4,<1,0,False
T42362,1,1,4290.0,<1,0,False
T42363,1,1,3194.8,<1,0,False
T42365,1,1,3719.8,<1,0,False
T42366,1,1,489.95,<1,0,False
T42368,5,9,14806.0,<1,0,False
T42369,1,2,4323.2,<1,0,False
T42370,1,1,4514.25,<1,0,False
T42371,1,4,9578.29,<1,0,False
T42372,2,4,4819.84,<1,0,False
T42374,1,3,1421.0,<1,0,False
T42378,1,2,2697.5,<1,0,False
T42380,1,1,1430.0,<1,0,False
T42381,1,1,4514.25,<1,0,False
T42384,2,2,3120.0,<1,0,False
T42386,2,1,2730.0,<1,1,True
T42388,2,3,8336.25,<1,0,False
T42390,2,25,2863.81,<1,0,False
T42391,1,2,3339.0,<1,0,False
T42392,10,9,38868.9,<1,1,True
T42393,1,1,1204.0,<1,0,False
T42394,2,2,6848.5,<1,0,False
T42395,1,2,6619.95,<1,0,False
T42396,1,1,3380.0,<1,0,False
T42399,2,1,4290.0,<1,1,True
T42403,1,1,5552.0,<1,0,False
T42404,1,3,263.48,<1,0,False
T42407,1,2,2376.0,<1,0,False
T42409,1,2,9782.5,<1,0,False
T42410,2,6,14258.4,<1,0,False
T42412,2,5,22004.3,<1,0,False
T42413,1,2,597.4,<1,0,False
T42415,5,11,11905.35,<1,0,False
T42416,1,1,3034.5,<1,0,False
T42418,1,2,3642.1,<1,0,False
T42419,2,4,1149.34,<1,0,False
T42420,1,2,2557.1,<1,0,False
T42421,1,1,2557.1,<1,0,False
T42423,2,6,13170.75,<1,0,False
T42424,1,1,3752.45,<1,0,False
T42426,1,1,2497.3,<1,0,False
T42427,2,13,20537.31,<1,0,False
T42433,2,1,1952.0,<1,1,True
T42435,2,1,4855.5,<1,1,True
T42436,1,2,3581.5,<1,0,False
T42443,1,1,3745.0,<1,0,False
T42446,1,1,2557.1,<1,0,False
T42447,1,3,2175.02,<1,0,False
T42451,4,4,19737.3,<1,0,False
T42452,4,17,36390.25,<1,0,False
T42453,2,3,6453.3,<1,0,False
T42454,1,2,2557.1,<1,0,False
T42456,1,2,4940.0,<1,0,False
T42457,1,1,3719.8,<1,0,False
T42458,1,1,1440.0,<1,0,False
T4246,3,2,4914.75,>3yr,1,True
T42460,2,4,12577.5,<1,0,False
T42462,1,3,308.87,<1,0,False
T42466,1,1,4940.0,<1,0,False
T42471,1,1,3080.0,<1,0,False
T42476,1,2,6030.0,<1,0,False
T42479,2,4,5059.4,<1,0,False
T42480,1,2,4323.2,<1,0,False
T42486,1,1,3143.0,<1,0,False
T42489,6,24,3746.46,<1,0,False
T42491,1,2,10985.0,<1,0,False
T42492,3,5,44967.75,<1,0,False
T42493,2,2,8669.7,<1,0,False
T42495,3,5,9837.25,<1,0,False
T42497,2,5,28130.0,<1,0,False
T4250,5,7,11069.8,>3yr,0,False
T42500,1,2,4550.0,<1,0,False
T42503,1,1,2079.35,<1,0,False
T42504,1,5,11723.0,<1,0,False
T42506,1,2,4192.5,<1,0,False
T42507,2,1,4338.6,<1,1,True
T42508,1,2,3581.5,<1,0,False
T42510,5,14,24280.5,<1,0,False
T42512,2,4,9482.2,<1,0,False
T42516,1,1,4225.0,<1,0,False
T42519,1,1,2320.0,<1,0,False
T42520,1,4,3307.15,<1,0,False
T42521,1,5,14792.7,<1,0,False
T42522,2,3,6626.9,<1,0,False
T42523,1,3,10752.0,<1,0,False
T42524,1,1,2079.35,<1,0,False
T42525,1,1,424.95,<1,0,False
T42527,1,2,2468.05,<1,0,False
T42529,2,3,8552.5,<1,0,False
T42533,2,9,4443.57,<1,0,False
T42534,1,2,5187.0,<1,0,False
T42536,1,1,3055.0,<1,0,False
T42537,1,2,3411.2,<1,0,False
T42538,1,1,4940.0,<1,0,False
T42539,3,4,21051.7,<1,0,False
T42540,1,2,506.0,<1,0,False
T42541,2,2,4434.95,<1,0,False
T42543,1,3,8354.5,<1,0,False
T42545,1,1,3191.5,<1,0,False
T42547,2,13,2505.91,<1,0,False
T42548,1,3,9409.4,<1,0,False
T42549,2,2,3113.0,<1,0,False
T42551,1,10,2237.09,<1,0,False
T42552,1,1,3360.0,<1,0,False
T42554,1,1,3136.0,<1,0,False
T42555,2,5,18158.75,<1,0,False
T42556,3,3,11327.9,<1,0,False
T42557,1,1,1440.0,<1,0,False
T42560,1,2,7014.0,<1,0,False
T42562,1,1,5621.0,<1,0,False
T42563,1,2,3180.0,<1,0,False
T42566,6,6,8299.19,<1,0,False
T42570,1,1,4745.0,<1,0,False
T42571,1,1,2165.1,<1,0,False
T42572,1,2,4225.0,<1,0,False
T42573,1,2,5060.0,<1,0,False
T42574,1,1,3849.3,<1,0,False
T42576,6,10,25948.9,<1,0,False
T42578,1,2,9171.2,<1,0,False
T42579,1,1,4455.5,<1,0,False
T42580,2,2,7605.0,<1,0,False
T42581,6,6,10110.75,<1,0,False
T42585,3,10,11081.03,<1,0,False
T42587,1,3,389.9,<1,0,False
T42588,1,1,3752.45,<1,0,False
T42591,1,2,3897.68,<1,0,False
T42592,1,1,1773.85,<1,0,False
T42593,1,1,245.0,<1,0,False
T42596,1,1,3507.0,<1,0,False
T42602,1,1,2788.8,<1,0,False
T42603,1,2,3682.0,<1,0,False
T42604,7,9,29716.59,<1,0,False
T42605,1,1,2616.25,<1,0,False
T42606,1,1,4810.0,<1,0,False
T42607,1,1,4251.2,<1,0,False
T42611,3,2,10527.2,<1,1,True
T42612,1,1,3929.1,<1,0,False
T42613,1,2,1470.0,<1,0,False
T42614,2,3,8804.5,<1,0,False
T42615,1,1,3339.0,<1,0,False
T42617,1,2,7605.0,<1,0,False
T42618,1,1,1956.5,<1,0,False
T42620,1,1,3705.0,<1,0,False
T42621,1,1,6825.0,<1,0,False
T42622,1,1,4290.0,<1,0,False
T42624,3,3,14998.3,<1,0,False
T42629,1,2,1972.0,<1,0,False
T42630,1,5,2369.8,<1,0,False
T42631,1,2,6514.8,<1,0,False
T42632,1,4,13650.0,<1,0,False
T42635,1,3,5016.05,<1,0,False
T42637,1,1,3672.5,<1,0,False
T42639,2,4,5903.75,<1,0,False
T42640,1,1,4455.5,<1,0,False
T42641,1,2,1480.9,<1,0,False
T42642,1,1,3672.5,<1,0,False
T42643,1,2,3507.0,<1,0,False
T42644,1,1,4251.2,<1,0,False
T42646,2,5,33144.5,<1,0,False
T42647,3,3,6347.0,<1,0,False
T42648,2,20,3362.88,<1,0,False
T42650,2,2,15665.0,<1,0,False
T42652,1,1,3194.8,<1,0,False
T42653,1,3,865.22,<1,0,False
T42656,1,2,3719.8,<1,0,False
T42659,1,1,1430.0,<1,0,False
T42662,2,2,6680.7,<1,0,False
T42668,1,1,3412.5,<1,0,False
T42669,1,9,454.4,<1,0,False
T42670,1,1,3490.9,<1,0,False
T42671,1,2,1309.0,<1,0,False
T42673,1,1,2697.5,<1,0,False
T42676,1,4,973.6,<1,0,False
T42680,1,1,4008.0,<1,0,False
T42681,2,2,8277.7,<1,0,False
T42682,1,1,4972.0,<1,0,False
T42683,2,3,9248.19,<1,0,False
T42684,1,2,7870.4,<1,0,False
T42689,4,21,3346.58,<1,0,False
T42692,1,1,3916.0,<1,0,False
T42694,1,2,9096.5,<1,0,False
T42697,1,2,10295.2,<1,0,False
T42698,1,3,2229.9,<1,0,False
T42700,5,9,33513.4,<1,0,False
T42701,2,4,11422.55,<1,0,False
T42705,1,1,3935.2,<1,0,False
T42706,2,4,3630.99,<1,0,False
T42707,1,1,1544.0,<1,0,False
T42712,1,1,3829.6,<1,0,False
T42715,1,1,2136.0,<1,0,False
T42716,4,5,24057.85,<1,0,False
T42722,1,1,6440.0,<1,0,False
T42723,1,2,4816.0,<1,0,False
T42724,1,1,3187.2,<1,0,False
T42726,1,6,900.31,<1,0,False
T42727,1,1,3924.0,<1,0,False
T42729,3,4,15130.09,<1,0,False
T42730,1,1,1148.0,<1,0,False
T42736,1,3,540.32,<1,0,False
T42739,1,1,2376.0,<1,0,False
T42743,3,6,13721.9,<1,0,False
T42744,2,3,8193.0,<1,0,False
T42745,3,3,13080.5,<1,0,False
T42747,1,2,6592.0,<1,0,False
T42748,2,4,18658.2,<1,0,False
T42749,1,2,3724.0,<1,0,False
T42750,1,1,3200.0,<1,0,False
T42754,1,1,4550.0,<1,0,False
T42755,1,5,993.12,<1,0,False
T42756,1,1,4251.2,<1,0,False
T42759,1,2,3450.4,<1,0,False
T42764,2,4,6449.9,<1,0,False
T42767,1,1,4251.2,<1,0,False
T42768,11,19,36295.5,<1,0,False
T42769,2,1,482.0,<1,1,True
T42770,2,4,14610.05,<1,0,False
T42773,1,1,3187.2,<1,0,False
T42774,1,2,1496.0,<1,0,False
T42777,1,2,1708.2,<1,0,False
T42779,2,6,5763.55,<1,0,False
T42780,1,1,2136.0,<1,0,False
T42783,1,1,3645.0,<1,0,False
T42786,3,6,10666.0,<1,0,False
T42788,2,2,6911.7,<1,0,False
T42792,1,1,3651.2,<1,0,False
T42794,2,3,3182.91,<1,0,False
T42796,1,1,1372.0,<1,0,False
T42800,1,1,1360.0,<1,0,False
T42803,2,2,2535.0,<1,0,False
T42808,1,3,961.69,<1,0,False
T42809,1,1,4520.0,<1,0,False
T42810,1,5,1014.7,<1,0,False
T42813,1,2,1199.4,<1,0,False
T42815,1,1,4684.0,<1,0,False
T42818,1,1,3829.6,<1,0,False
T42819,1,1,3275.2,<1,0,False
T42820,1,1,4348.0,<1,0,False
T42821,1,6,11822.35,<1,0,False
T42823,1,1,7380.0,<1,0,False
T42826,1,1,3984.0,<1,0,False
T42827,1,1,3816.0,<1,0,False
T42830,2,1,3160.3,<1,1,True
T42835,2,1,3055.0,<1,1,True
T42836,1,8,1281.88,<1,0,False
T42838,1,1,1956.5,<1,0,False
T42839,2,2,4548.7,<1,0,False
T42840,2,3,17777.5,<1,0,False
T42841,1,1,3893.0,<1,0,False
T42843,4,9,37084.75,<1,0,False
T42845,3,4,1166.07,<1,0,False
T42849,2,3,6225.05,<1,0,False
T42852,4,4,20968.75,<1,0,False
T42853,26,140,27113.17,<1,0,False
T42856,1,2,3347.5,<1,0,False
T42857,1,1,4684.0,<1,0,False
T42858,1,11,1660.48,<1,0,False
T42859,1,1,3651.2,<1,0,False
T42860,1,2,5525.0,<1,0,False
T42861,1,1,2795.0,<1,0,False
T42863,1,4,16723.0,<1,0,False
T42864,1,3,909.89,<1,0,False
T42866,1,1,4251.2,<1,0,False
T42868,1,1,1504.0,<1,0,False
T42869,3,3,12101.25,<1,0,False
T42876,1,8,5015.0,<1,0,False
T42877,1,1,273.91,<1,0,False
T42878,1,1,1105.0,<1,0,False
T42879,1,6,5395.0,<1,0,False
T42881,1,2,2702.45,<1,0,False
T42883,5,24,12768.22,<1,0,False
T42884,35,78,20106.67,<1,0,False
T42885,3,4,22680.0,<1,0,False
T42888,2,3,11804.4,<1,0,False
T42889,1,1,313.97,<1,0,False
T42897,1,1,4745.0,<1,0,False
T42898,1,2,3770.0,<1,0,False
T42899,2,2,1330.0,<1,0,False
T42900,2,2,7014.6,<1,0,False
T42901,1,1,1365.0,<1,0,False
T42907,1,3,11788.0,<1,0,False
T42912,1,4,1168.32,<1,0,False
T42918,1,4,7182.5,<1,0,False
T42921,3,2,11925.2,<1,1,True
T42924,1,1,3412.5,<1,0,False
T42925,1,6,1125.75,<1,0,False
T42926,1,1,1877.2,<1,0,False
T42932,1,2,189.9,<1,0,False
T42933,1,1,4251.2,<1,0,False
T42934,5,14,25654.55,<1,0,False
T42936,2,2,5829.05,<1,0,False
T42937,1,2,1281.0,<1,0,False
T42939,2,2,8308.8,<1,0,False
T42940,1,2,223.5,<1,0,False
T42941,3,1,3507.0,<1,2,True
T42943,1,3,433.58,<1,0,False
T42945,1,1,3293.5,<1,0,False
T42950,1,1,3829.6,<1,0,False
T42952,1,1,2709.85,<1,0,False
T42955,1,2,4226.95,<1,0,False
T42957,1,1,1235.0,<1,0,False
T42958,1,2,3507.0,<1,0,False
T42960,1,1,3822.0,<1,0,False
T42962,1,1,2908.75,<1,0,False
T42963,1,2,4907.5,<1,0,False
T42965,1,3,2379.3,<1,0,False
T42966,1,3,498.18,<1,0,False
T42967,1,1,1755.25,<1,0,False
T42968,4,3,1331.76,<1,1,True
T42970,1,3,299.6,<1,0,False
T42973,1,6,3289.73,<1,0,False
T42976,1,1,1472.0,<1,0,False
T42977,1,4,5152.0,<1,0,False
T42978,2,5,16010.05,<1,0,False
T42983,1,2,8120.7,<1,0,False
T42985,2,3,7992.0,<1,0,False
T42987,1,2,7032.0,<1,0,False
T4299,3,3,7555.0,>3yr,0,False
T42992,1,1,7630.0,<1,0,False
T42994,1,3,2323.02,<1,0,False
T42997,1,1,6424.0,<1,0,False
T42998,1,1,1628.0,<1,0,False
T43002,1,3,554.87,<1,0,False
T43004,1,3,10368.0,<1,0,False
T43018,3,5,10547.2,<1,0,False
T43020,1,2,2304.0,<1,0,False
T43023,1,5,950.23,<1,0,False
T43025,1,1,5526.3,<1,0,False
T43027,1,1,3096.0,<1,0,False
T43028,1,1,330.0,<1,0,False
T43031,2,1,4455.5,<1,1,True
T43035,2,7,30616.0,<1,0,False
T43037,1,1,5120.0,<1,0,False
T43040,1,1,2997.0,<1,0,False
T43042,4,6,11650.75,<1,0,False
T43047,1,1,2520.0,<1,0,False
T43055,1,16,1463.11,<1,0,False
T43058,1,1,316.0,<1,0,False
T43059,1,3,920.85,<1,0,False
T43064,1,2,4348.0,<1,0,False
T43067,1,2,3829.6,<1,0,False
T43068,3,5,6805.1,<1,0,False
T43070,1,2,338.19,<1,0,False
T43072,1,1,4251.2,<1,0,False
T43075,1,1,3989.6,<1,0,False
T43077,1,5,488.57,<1,0,False
T43079,1,5,1016.69,<1,0,False
T4308,8,12,27660.55,>3yr,0,False
T43083,1,5,19342.0,<1,0,False
T43084,9,12,29816.5,<1,0,False
T43085,1,1,3964.0,<1,0,False
T43088,2,16,4900.27,<1,0,False
T43089,3,3,10481.6,<1,0,False
T43093,1,1,3076.8,<1,0,False
T43099,1,22,731.98,<1,0,False
T4310,2,8,4179.2,>3yr,0,False
T43101,1,7,16253.6,<1,0,False
T43105,1,1,1304.0,<1,0,False
T43106,2,3,7676.04,<1,0,False
T43108,5,32,5960.05,<1,0,False
T43110,1,2,449.0,<1,0,False
T43113,3,10,2239.61,<1,0,False
T43114,2,1,288.01,<1,1,True
T43115,1,1,1376.0,<1,0,False
T43116,2,2,24836.0,<1,0,False
T43119,1,1,4684.0,<1,0,False
T43129,1,1,3835.0,<1,0,False
T43132,1,2,3705.0,<1,0,False
T43134,4,6,9198.75,<1,0,False
T43138,1,1,3672.5,<1,0,False
T43139,2,4,10719.75,<1,0,False
T43145,2,2,3733.0,<1,0,False
T43148,1,5,1086.58,<1,0,False
T43149,1,1,2356.9,<1,0,False
T43150,1,6,929.68,<1,0,False
T43151,1,1,1575.0,<1,0,False
T43154,1,9,1309.61,<1,0,False
T43158,1,1,3884.4,<1,0,False
T43160,1,1,1640.0,<1,0,False
T43161,2,4,8784.0,<1,0,False
T43162,1,2,2926.0,<1,0,False
T43164,1,1,1160.0,<1,0,False
T43168,1,1,6480.0,<1,0,False
T43170,7,11,32997.1,<1,0,False
T43174,1,8,924.11,<1,0,False
T43177,1,2,1547.0,<1,0,False
T43178,7,59,26112.59,<1,0,False
T43179,2,5,6544.41,<1,0,False
T43181,1,4,947.9,<1,0,False
T43182,1,2,449.0,<1,0,False
T43183,1,1,1267.5,<1,0,False
T43185,1,1,4546.5,<1,0,False
T43187,1,3,7264.4,<1,0,False
T43189,1,3,959.85,<1,0,False
T43190,1,1,3884.4,<1,0,False
T43193,1,1,1972.0,<1,0,False
T43194,1,1,4875.0,<1,0,False
T43197,1,1,6207.5,<1,0,False
T43198,1,1,2406.3,<1,0,False
T43199,1,1,3972.5,<1,0,False
T43200,6,6,9952.25,<1,0,False
T43201,1,2,2570.1,<1,0,False
T43202,1,3,3190.47,<1,0,False
T43203,5,32,4919.99,<1,0,False
T43204,1,2,1152.9,<1,0,False
T43208,1,3,3867.5,<1,0,False
T43209,1,1,3672.5,<1,0,False
T43211,3,4,13014.45,<1,0,False
T43215,1,1,4455.5,<1,0,False
T43216,1,1,2497.3,<1,0,False
T43217,1,1,534.95,<1,0,False
T43219,6,8,10146.15,<1,0,False
T43224,1,1,4225.0,<1,0,False
T43228,1,1,2228.1,<1,0,False
T43229,4,6,13013.0,<1,0,False
T43230,1,1,3763.2,<1,0,False
T43231,1,1,1365.0,<1,0,False
T43235,1,3,4806.75,<1,0,False
T43237,1,1,4348.5,<1,0,False
T43240,1,4,931.2,<1,0,False
T43241,2,7,16603.96,<1,0,False
T43243,5,11,6914.5,<1,0,False
T43245,1,1,500.3,<1,0,False
T43246,1,1,2609.75,<1,0,False
T43247,1,4,8786.4,<1,0,False
T43248,2,2,6616.35,<1,0,False
T43250,1,1,2688.0,<1,0,False
T43251,1,1,6760.0,<1,0,False
T43252,1,1,4543.0,<1,0,False
T43254,2,4,11999.2,<1,0,False
T43256,4,5,12278.4,<1,0,False
T43258,1,1,1105.0,<1,0,False
T43260,1,2,3745.98,<1,0,False
T43262,1,4,942.06,<1,0,False
T43265,1,1,3445.0,<1,0,False
T43268,1,1,3157.0,<1,0,False
T43271,1,6,319.38,<1,0,False
T43273,1,2,5621.0,<1,0,False
T43274,1,22,1501.7,<1,0,False
T43275,1,6,5756.0,<1,0,False
T43278,1,2,2817.5,<1,0,False
T43281,3,8,18118.5,<1,0,False
T43282,1,2,550.64,<1,0,False
T43284,4,6,5485.01,<1,0,False
T43286,2,2,7428.4,<1,0,False
T43288,1,1,349.95,<1,0,False
T43289,2,2,8216.2,<1,0,False
T43290,1,9,559.67,<1,0,False
T43294,3,3,12384.45,<1,0,False
T43295,1,1,5265.0,<1,0,False
T43297,4,13,4205.7,<1,0,False
T43298,1,8,1613.68,<1,0,False
T43299,1,2,4684.0,<1,0,False
T4330,6,11,24673.45,>3yr,0,False
T43300,2,13,7373.31,<1,0,False
T43301,1,2,350.76,<1,0,False
T43306,2,2,6111.0,<1,0,False
T43307,1,2,1472.0,<1,0,False
T43311,1,1,7035.0,<1,0,False
T43313,2,2,6209.15,<1,0,False
T43315,1,1,1430.0,<1,0,False
T43316,1,3,517.72,<1,0,False
T43318,1,5,2878.42,<1,0,False
T43319,1,2,2844.0,<1,0,False
T43320,5,5,30071.6,<1,0,False
T43321,1,4,9972.45,<1,0,False
T43322,1,1,250.0,<1,0,False
T43323,1,8,5411.6,<1,0,False
T43324,1,4,3377.4,<1,0,False
T43326,1,2,3436.5,<1,0,False
T43328,1,4,10465.0,<1,0,False
T43329,1,1,4236.39,<1,0,False
T43330,1,2,3337.0,<1,0,False
T43331,1,2,4906.85,<1,0,False
T43333,1,1,7840.0,<1,0,False
T43337,1,1,3672.5,<1,0,False
T43338,1,2,5389.3,<1,0,False
T43339,1,1,1365.0,<1,0,False
T43342,1,1,3411.2,<1,0,False
T43343,1,1,3763.2,<1,0,False
T43344,3,12,28007.95,<1,0,False
T43347,1,10,908.21,<1,0,False
T43348,1,9,787.8,<1,0,False
T43354,1,2,389.25,<1,0,False
T43355,1,1,3347.5,<1,0,False
T43356,1,1,3763.2,<1,0,False
T43357,1,1,3884.4,<1,0,False
T43360,3,4,19542.5,<1,0,False
T43361,2,2,5190.25,<1,0,False
T43362,2,8,13482.0,<1,0,False
T43363,1,3,1124.84,<1,0,False
T43364,3,4,7801.37,<1,0,False
T43365,1,1,6165.0,<1,0,False
T43366,1,2,350.76,<1,0,False
T43367,1,2,2177.5,<1,0,False
T43369,6,4,7965.0,<1,2,True
T43370,1,1,3966.3,<1,0,False
T43371,1,1,5330.0,<1,0,False
T43372,2,5,11599.35,<1,0,False
T43373,3,3,3408.0,<1,0,False
T43374,1,4,1629.48,<1,0,False
T43375,3,6,16648.5,<1,0,False
T43378,2,4,920.68,<1,0,False
T43382,1,7,3005.37,<1,0,False
T43386,1,1,1304.0,<1,0,False
T43389,1,1,2267.85,<1,0,False
T43391,6,5,9383.0,<1,1,True
T43396,2,1,5167.5,<1,1,True
T43398,1,11,8238.24,<1,0,False
T43400,1,3,4713.14,<1,0,False
T43401,1,1,4704.0,<1,0,False
T43402,3,11,8257.0,<1,0,False
T43403,1,2,2079.0,<1,0,False
T43404,1,1,4012.0,<1,0,False
T43408,4,8,53829.4,<1,0,False
T43409,1,2,6856.0,<1,0,False
T43410,1,1,5175.0,<1,0,False
T43413,1,1,3517.5,<1,0,False
T43414,1,2,969.9,<1,0,False
T43415,1,2,182.1,<1,0,False
T43423,1,1,6825.0,<1,0,False
T43424,1,1,3884.4,<1,0,False
T43425,1,3,3428.0,<1,0,False
T43426,2,8,3226.87,<1,0,False
T43427,3,14,14560.09,<1,0,False
T43432,1,2,9009.7,<1,0,False
T43433,2,2,8225.0,<1,0,False
T43435,1,1,1105.0,<1,0,False
T43436,2,4,3955.98,<1,0,False
T43437,11,37,130929.69,<1,0,False
T43440,1,1,1217.7,<1,0,False
T43441,1,1,4875.0,<1,0,False
T43442,2,4,4248.44,<1,0,False
T43444,1,1,417.5,<1,0,False
T43452,1,1,4684.0,<1,0,False
T43455,1,5,13503.0,<1,0,False
T43457,1,2,5275.0,<1,0,False
T43461,1,1,349.7,<1,0,False
T43462,1,1,1332.5,<1,0,False
T43463,1,5,1015.9,<1,0,False
T43464,1,1,4095.0,<1,0,False
T43465,1,8,926.15,<1,0,False
T43472,1,4,4985.5,<1,0,False
T43474,1,1,3347.5,<1,0,False
T43475,1,1,259.95,<1,0,False
T43477,2,1,2970.8,<1,1,True
T43478,1,1,5768.0,<1,0,False
T43481,1,1,1365.0,<1,0,False
T43482,1,1,3770.0,<1,0,False
T43483,1,2,3575.0,<1,0,False
T43484,1,2,4444.3,<1,0,False
T43486,1,3,2221.69,<1,0,False
T43489,2,6,2273.98,<1,0,False
T43490,1,2,4550.0,<1,0,False
T43491,1,2,265.39,<1,0,False
T43493,1,2,3605.0,<1,0,False
T43494,2,2,168.9,<1,0,False
T43495,1,1,1877.2,<1,0,False
T43497,2,1,3752.45,<1,1,True
T43498,1,3,4859.5,<1,0,False
T43503,4,18,40744.91,<1,0,False
T43506,1,1,1200.0,<1,0,False
T43507,3,2,12656.0,<1,1,True
T43509,3,5,7905.3,<1,0,False
T43511,1,2,2353.0,<1,0,False
T43515,1,2,3672.5,<1,0,False
T43516,1,2,6968.5,<1,0,False
T43518,1,1,157.93,<1,0,False
T43519,1,1,4543.0,<1,0,False
T43522,1,1,2904.0,<1,0,False
T43523,2,4,1988.63,<1,0,False
T43524,1,1,5620.0,<1,0,False
T43525,1,1,3770.0,<1,0,False
T43527,1,1,809.38,<1,0,False
T43528,1,6,8815.08,<1,0,False
T43530,2,3,6727.5,<1,0,False
T43531,4,82,9136.94,<1,0,False
T43532,3,4,14127.75,<1,0,False
T43533,1,6,837.58,<1,0,False
T43535,1,1,139.69,<1,0,False
T43536,2,6,2828.13,<1,0,False
T43538,1,1,2369.5,<1,0,False
T43539,2,2,4669.6,<1,0,False
T43542,1,1,3643.5,<1,0,False
T43543,1,1,3055.0,<1,0,False
T43544,3,3,12115.5,<1,0,False
T43545,1,1,2520.0,<1,0,False
T43553,1,1,3952.2,<1,0,False
T43554,1,1,3605.0,<1,0,False
T43555,1,2,3552.57,<1,0,False
T43558,1,1,3916.0,<1,0,False
T43559,2,4,10539.0,<1,0,False
T43560,1,3,251.36,<1,0,False
T43561,1,1,1858.5,<1,0,False
T43563,1,1,7025.25,<1,0,False
T43564,1,1,3339.0,<1,0,False
T43569,2,2,10388.7,<1,0,False
T43571,1,1,3883.1,<1,0,False
T43573,4,24,15444.65,<1,0,False
